CUSTOMER_ID,AGE,CREDIT_SCORE,MONTHLY_INCOME,DEBT_TO_INCOME_RATIO,CREDIT_UTILIZATION_PCT,LATE_PAYMENTS_6M,LATE_PAYMENTS_12M,OPEN_ACCOUNTS,LOAN_BALANCE,MONTHS_ON_BOOK,PAYMENT_RATIO,CREDIT_INQUIRIES_12M,DELINQUENT
CUST063808,56,709,3561.0,18.6,89.2,1,3,10,16272.0,142,0.4,2,1
CUST063809,49,818,5139.0,14.2,7.1,1,1,5,47033.0,225,0.64,3,0
CUST063810,55,483,8667.0,42.6,88.3,2,2,8,65048.0,102,0.52,0,1
CUST063811,32,714,3201.0,33.2,62.6,1,2,3,33725.0,35,0.7,1,1
CUST063812,34,594,4096.0,24.2,89.2,1,5,9,45424.0,158,0.74,3,1
CUST063813,46,683,1938.0,38.5,71.1,0,1,6,14672.0,127,0.66,1,1
CUST063814,73,660,4594.0,41.2,94.0,1,3,2,24791.0,169,0.92,0,1
CUST063815,47,690,7223.0,29.2,50.7,2,2,10,22356.0,136,1.17,4,1
CUST063816,71,550,7440.0,16.2,68.6,0,2,4,122627.0,144,0.87,4,1
CUST063817,24,727,4614.0,33.7,23.4,0,2,13,85642.0,162,0.62,0,1
CUST063818,58,653,2948.0,17.6,83.7,0,2,12,40468.0,168,0.87,0,1
CUST063819,54,761,3854.0,56.0,46.6,0,1,5,58849.0,180,0.62,1,1
CUST063820,53,777,11701.0,15.7,49.8,1,4,7,202626.0,181,0.79,0,0
CUST063821,39,668,17618.0,31.3,83.0,0,2,3,253445.0,168,0.68,2,1
CUST063822,30,729,4996.0,42.1,42.6,0,2,6,32356.0,133,0.8,2,0
CUST063823,27,722,5078.0,30.5,59.6,1,2,2,35634.0,174,0.63,2,1
CUST063824,59,757,4391.0,14.8,86.1,2,2,5,57172.0,226,0.75,3,1
CUST063825,31,751,1945.0,16.7,66.2,2,2,1,32071.0,50,0.65,1,1
CUST063826,24,556,9468.0,59.3,55.5,1,2,14,125033.0,203,0.8,4,1
CUST063827,51,672,5186.0,28.8,39.2,1,1,8,96478.0,29,0.74,0,0
CUST063828,42,538,12560.0,22.5,23.9,2,3,9,172860.0,232,0.95,1,1
CUST063829,53,608,10927.0,53.9,42.1,1,1,6,158721.0,25,1.17,2,1
CUST063830,39,611,3781.0,50.2,70.0,2,3,1,46813.0,19,0.76,1,1
CUST063831,64,696,5702.0,11.7,53.3,2,2,6,12240.0,194,0.59,2,1
CUST063832,50,631,7477.0,45.0,56.0,1,3,2,67602.0,178,0.78,1,1
CUST063833,48,637,1189.0,11.9,4.6,0,0,6,2975.0,91,0.67,1,0
CUST063834,54,729,6060.0,38.5,69.4,0,2,3,107611.0,92,0.71,1,1
CUST063835,57,720,6445.0,5.5,51.2,1,3,5,107617.0,45,1.05,1,1
CUST063836,65,672,3363.0,50.6,30.7,2,3,7,59813.0,5,0.92,2,0
CUST063837,22,709,3804.0,3.6,18.5,2,3,2,22743.0,148,0.77,1,0
CUST063838,55,701,4909.0,31.2,73.5,0,0,6,72548.0,191,1.04,1,0
CUST063839,52,807,5776.0,18.5,37.0,3,3,10,64091.0,163,0.71,2,0
CUST063840,38,633,6765.0,19.7,64.0,0,0,8,107593.0,185,0.87,0,0
CUST063841,28,589,7345.0,17.7,43.2,1,3,9,144466.0,119,0.78,1,1
CUST063842,34,666,5534.0,27.7,32.5,1,5,14,26365.0,16,0.77,0,1
CUST063843,34,573,12329.0,17.3,72.3,0,1,2,72843.0,75,0.8,1,1
CUST063844,41,620,3251.0,10.7,94.7,0,0,9,40951.0,130,0.61,3,1
CUST063845,46,686,2356.0,19.8,57.5,2,3,6,15061.0,34,0.6,0,1
CUST063846,37,609,5757.0,35.9,28.1,3,5,1,99433.0,183,0.5,3,1
CUST063847,30,631,3614.0,53.2,40.5,2,3,11,52008.0,137,0.87,2,1
CUST063848,53,628,2657.0,41.6,54.6,0,1,10,43758.0,38,0.75,3,1
CUST063849,57,615,4962.0,16.9,87.1,1,2,14,74120.0,91,0.87,2,1
CUST063850,45,562,5551.0,27.7,67.8,1,1,3,51276.0,80,0.8,2,1
CUST063851,58,730,6102.0,27.2,37.1,0,3,6,29340.0,45,0.83,3,1
CUST063852,57,759,6763.0,30.3,67.9,0,5,6,133948.0,120,0.34,0,1
CUST063853,62,726,3286.0,25.5,16.4,1,2,9,17364.0,65,1.01,2,0
CUST063854,63,725,1382.0,9.4,77.1,1,2,10,9987.0,119,0.97,1,1
CUST063855,60,616,4517.0,55.1,71.4,1,2,4,89772.0,220,0.7,0,1
CUST063856,47,664,5476.0,27.7,41.1,0,1,1,81747.0,217,0.9,4,0
CUST063857,72,587,2373.0,10.3,56.7,1,3,9,15778.0,42,1.08,0,1
CUST063858,68,639,3867.0,23.7,76.4,2,5,4,51515.0,195,0.84,2,1
CUST063859,67,646,4419.0,17.4,32.5,2,3,13,76671.0,159,0.77,1,1
CUST063860,71,539,5611.0,7.3,25.3,0,2,9,112080.0,6,0.76,0,1
CUST063861,29,660,5014.0,7.5,78.7,0,1,12,37200.0,209,1.21,3,0
CUST063862,46,607,10605.0,5.4,67.1,0,1,11,133973.0,72,0.58,1,1
CUST063863,71,671,5668.0,26.6,51.9,1,2,14,46807.0,38,1.01,1,1
CUST063864,61,631,11814.0,26.3,77.9,0,0,3,64559.0,207,1.09,2,1
CUST063865,40,677,5446.0,30.1,61.1,1,3,10,53494.0,196,0.5,1,1
CUST063866,62,705,7973.0,37.2,81.8,0,2,1,89867.0,34,0.62,1,1
CUST063867,31,549,5842.0,40.8,20.4,0,1,12,71305.0,21,0.42,2,1
CUST063868,49,624,9399.0,16.5,45.4,1,4,6,88696.0,229,0.95,0,1
CUST063869,27,598,9708.0,27.5,66.4,2,4,13,186732.0,56,0.97,0,1
CUST063870,39,744,12407.0,13.2,39.6,1,3,4,162434.0,94,0.57,2,1
CUST063871,54,785,3275.0,56.5,77.6,0,4,6,43766.0,60,0.55,1,1
CUST063872,70,653,2218.0,12.7,6.2,2,4,14,17115.0,78,0.87,0,1
CUST063873,43,682,3081.0,16.9,26.0,2,4,4,21068.0,51,1.08,0,1
CUST063874,40,532,7874.0,10.2,81.8,1,2,5,112232.0,136,1.16,1,1
CUST063875,72,674,3717.0,29.5,11.8,1,3,12,12292.0,204,1.06,2,0
CUST063876,50,629,5759.0,22.0,63.1,1,4,4,76514.0,114,0.61,0,1
CUST063877,21,758,1526.0,24.4,27.0,1,3,2,19173.0,93,0.86,3,1
CUST063878,67,631,2232.0,38.5,27.1,0,2,9,43952.0,179,0.49,3,1
CUST063879,31,584,1653.0,14.3,61.1,0,0,8,5022.0,94,0.47,0,1
CUST063880,56,542,18671.0,40.5,56.3,1,3,14,343627.0,200,0.58,2,1
CUST063881,62,664,2813.0,14.6,76.8,0,2,4,20797.0,187,0.52,2,1
CUST063882,42,606,6730.0,47.9,76.4,0,0,1,94212.0,26,1.04,0,1
CUST063883,69,747,6228.0,32.4,42.0,0,1,5,124430.0,225,0.99,2,0
CUST063884,71,700,4511.0,41.1,79.2,0,2,7,18139.0,80,0.79,0,0
CUST063885,36,641,6402.0,52.0,24.8,1,2,13,24109.0,80,1.02,0,1
CUST063886,33,700,5218.0,62.7,66.6,0,2,14,32338.0,198,0.76,0,1
CUST063887,50,789,7694.0,2.9,7.8,0,0,14,45492.0,135,0.73,1,0
CUST063888,52,557,7092.0,9.5,20.3,0,1,7,31401.0,17,0.81,1,0
CUST063889,74,599,5354.0,42.8,38.6,1,1,6,39232.0,118,0.71,3,1
CUST063890,68,805,3792.0,52.2,9.6,0,0,8,50830.0,91,0.6,2,0
CUST063891,55,589,4647.0,5.1,52.6,0,3,10,73663.0,11,0.78,1,1
CUST063892,45,702,5306.0,6.7,71.7,1,1,8,80363.0,129,0.47,1,1
CUST063893,42,744,2704.0,7.9,70.1,0,1,5,17477.0,140,0.7,2,0
CUST063894,71,648,1774.0,7.9,28.0,1,1,1,31989.0,219,0.88,2,0
CUST063895,21,705,5341.0,41.7,42.3,1,1,5,59622.0,123,0.82,1,1
CUST063896,37,626,5403.0,61.7,75.7,1,3,14,46273.0,40,0.71,1,1
CUST063897,58,795,2728.0,20.1,42.0,1,1,10,14797.0,211,0.58,0,0
CUST063898,35,614,3439.0,42.0,50.4,1,3,10,50520.0,121,0.97,3,1
CUST063899,23,573,2929.0,22.4,47.0,1,5,3,32016.0,193,0.85,1,1
CUST063900,36,721,6648.0,45.8,30.6,0,1,8,74591.0,190,0.71,1,0
CUST063901,36,706,4431.0,27.8,65.3,0,1,10,12850.0,220,0.5,0,1
CUST063902,69,661,5271.0,32.7,23.4,2,2,3,101677.0,108,0.99,0,1
CUST063903,70,652,4678.0,19.4,81.9,0,2,8,34403.0,161,0.6,0,1
CUST063904,68,610,4440.0,24.9,42.2,0,2,14,55792.0,177,1.08,0,1
CUST063905,42,591,7323.0,22.8,25.0,1,2,1,125782.0,201,0.99,1,0
CUST063906,23,601,3946.0,4.0,46.4,0,1,3,42190.0,179,0.56,2,1
CUST063907,21,675,3660.0,29.4,38.0,0,1,14,20248.0,146,0.54,2,1
CUST063908,37,633,2751.0,28.0,52.2,0,1,5,37226.0,201,0.68,4,1
CUST063909,49,530,4925.0,11.5,69.6,2,3,2,29285.0,81,0.93,1,1
CUST063910,52,616,3796.0,39.4,87.1,0,0,2,7890.0,59,0.94,0,1
CUST063911,43,632,7919.0,22.7,36.3,1,5,6,121235.0,234,0.66,2,1
CUST063912,62,690,2321.0,7.8,43.3,2,3,8,20013.0,82,0.85,1,1
CUST063913,45,673,5369.0,15.1,26.9,1,1,11,22674.0,222,0.71,1,1
CUST063914,66,790,10393.0,17.5,21.6,1,1,14,25711.0,73,0.73,2,1
CUST063915,39,571,3839.0,21.6,43.4,0,1,13,16205.0,51,0.81,3,1
CUST063916,46,694,3418.0,20.0,33.3,3,4,4,31237.0,38,0.72,4,0
CUST063917,54,700,2575.0,28.5,81.1,0,1,7,16855.0,233,0.88,0,1
CUST063918,43,672,4425.0,12.8,19.1,4,5,11,43711.0,168,0.46,1,1
CUST063919,32,626,7924.0,60.9,71.7,0,2,4,58964.0,21,0.57,2,1
CUST063920,62,595,4470.0,20.0,79.1,2,3,2,83057.0,83,0.41,1,1
CUST063921,55,646,4143.0,6.8,80.6,0,1,4,65242.0,164,0.61,2,1
CUST063922,48,506,3938.0,14.6,72.8,2,3,7,21655.0,96,0.61,0,1
CUST063923,40,576,4638.0,7.0,43.7,0,2,2,73844.0,238,0.72,3,1
CUST063924,25,572,4310.0,33.2,71.7,2,4,6,33944.0,100,0.97,3,1
CUST063925,56,690,4039.0,23.6,83.8,2,3,13,59476.0,5,0.77,1,1
CUST063926,62,700,4141.0,4.3,29.5,1,1,7,24969.0,162,1.15,1,1
CUST063927,21,564,11472.0,17.0,59.0,1,4,13,76845.0,30,0.79,0,1
CUST063928,26,545,8551.0,39.1,33.8,0,1,8,56604.0,186,0.84,4,0
CUST063929,49,532,4370.0,50.3,43.6,2,4,4,31692.0,83,1.13,1,1
CUST063930,36,728,4026.0,30.7,39.0,1,3,1,20114.0,102,0.96,1,0
CUST063931,53,723,6357.0,37.5,21.5,1,2,13,55629.0,108,0.86,5,1
CUST063932,42,701,5376.0,43.8,29.4,0,1,12,39686.0,25,0.56,1,1
CUST063933,54,770,4617.0,19.0,86.2,0,0,3,29020.0,96,0.88,1,0
CUST063934,23,792,6393.0,28.5,82.5,3,3,6,107846.0,200,0.9,2,1
CUST063935,59,570,3942.0,26.6,61.7,1,4,14,37207.0,48,0.83,2,1
CUST063936,58,618,3061.0,27.1,67.1,2,4,4,55974.0,215,0.8,0,1
CUST063937,50,712,8118.0,29.5,30.8,0,1,3,121995.0,61,1.06,0,0
CUST063938,74,429,4094.0,39.9,19.4,1,2,6,32690.0,116,0.96,1,1
CUST063939,74,629,4202.0,26.7,52.7,3,4,13,79550.0,210,0.73,1,1
CUST063940,46,727,2185.0,32.9,12.5,0,0,3,12813.0,168,0.82,1,0
CUST063941,44,622,4118.0,36.6,74.3,1,2,9,55413.0,149,0.54,3,1
CUST063942,32,708,7420.0,42.0,69.8,1,2,5,80727.0,36,0.93,3,1
CUST063943,38,489,4723.0,15.9,60.9,0,0,13,91512.0,3,0.73,4,1
CUST063944,30,672,2695.0,50.8,34.0,0,1,5,7606.0,53,0.73,4,1
CUST063945,46,613,3292.0,11.5,60.9,1,3,3,30700.0,197,0.74,3,1
CUST063946,69,631,6495.0,8.9,78.0,2,3,7,125431.0,17,0.87,0,1
CUST063947,21,574,3785.0,31.7,35.0,1,1,5,74184.0,233,0.59,2,1
CUST063948,23,777,4187.0,21.9,58.4,2,3,11,74110.0,220,0.86,6,1
CUST063949,21,655,9572.0,24.9,42.9,1,1,2,138626.0,120,0.86,0,0
CUST063950,65,661,6660.0,47.2,31.7,0,3,6,93610.0,169,0.45,0,1
CUST063951,24,814,3452.0,51.8,33.6,2,2,11,66232.0,124,0.77,3,1
CUST063952,67,576,2405.0,9.2,44.2,0,3,3,43456.0,17,0.78,1,1
CUST063953,22,661,6739.0,15.9,30.9,1,6,2,26398.0,161,0.66,2,1
CUST063954,34,595,1667.0,19.4,54.4,0,0,1,32796.0,42,0.92,1,1
CUST063955,50,591,6388.0,43.8,15.0,0,4,6,73693.0,230,1.05,2,1
CUST063956,25,674,8461.0,38.2,87.0,2,5,10,67643.0,26,0.44,0,1
CUST063957,53,627,2738.0,13.0,20.1,1,1,9,20692.0,110,0.67,1,1
CUST063958,27,808,8426.0,14.5,33.9,1,1,13,80764.0,183,0.53,2,0
CUST063959,29,792,5203.0,17.1,35.4,0,2,4,32628.0,20,1.01,1,1
CUST063960,73,637,9783.0,60.0,89.5,2,3,4,115039.0,130,1.05,2,1
CUST063961,21,526,7325.0,22.9,84.2,1,3,4,115084.0,108,0.88,5,1
CUST063962,60,626,5160.0,40.4,58.1,1,3,10,34499.0,19,0.56,2,1
CUST063963,40,733,4751.0,15.8,48.9,0,0,12,20565.0,50,0.75,3,1
CUST063964,43,579,4843.0,32.4,36.2,0,2,3,25323.0,76,1.0,1,1
CUST063965,36,778,7522.0,36.4,40.3,0,2,4,133273.0,134,0.63,1,1
CUST063966,31,696,8698.0,35.3,38.3,0,0,5,90356.0,237,0.96,2,1
CUST063967,32,556,14739.0,61.8,62.3,0,2,6,61139.0,122,1.14,3,0
CUST063968,71,597,2142.0,31.6,27.4,0,1,3,8751.0,133,0.64,2,1
CUST063969,67,608,3823.0,36.4,47.3,0,0,1,49683.0,119,0.63,2,1
CUST063970,67,585,5298.0,44.9,17.9,0,2,4,71649.0,40,0.66,1,1
CUST063971,25,558,6815.0,17.2,65.5,1,1,3,56442.0,121,0.35,3,1
CUST063972,52,603,3038.0,61.7,56.0,2,3,2,54195.0,108,0.87,0,1
CUST063973,55,619,9068.0,55.7,42.0,1,3,8,66377.0,55,0.6,1,1
CUST063974,28,753,2859.0,32.3,65.1,0,1,3,54596.0,221,0.48,2,0
CUST063975,21,685,3620.0,23.4,84.3,0,1,9,56219.0,223,1.22,0,1
CUST063976,42,689,4275.0,4.1,4.2,0,1,1,40446.0,59,0.76,2,1
CUST063977,74,677,2371.0,22.3,50.8,1,3,9,26096.0,9,0.89,0,1
CUST063978,68,586,4593.0,18.8,82.3,0,1,9,27541.0,211,0.49,2,1
CUST063979,45,741,15061.0,25.3,51.9,0,0,11,203360.0,95,1.11,3,0
CUST063980,66,615,2932.0,28.7,57.9,1,1,3,20324.0,48,0.58,4,1
CUST063981,23,623,7192.0,13.5,41.3,0,0,3,90259.0,11,0.65,2,1
CUST063982,54,680,4311.0,27.0,59.8,0,0,12,13925.0,193,0.42,4,1
CUST063983,41,849,4374.0,21.4,27.5,0,4,7,64974.0,140,0.57,0,0
CUST063984,56,604,15637.0,17.2,44.6,1,1,11,123410.0,90,0.56,2,1
CUST063985,32,519,6574.0,43.7,24.3,1,2,13,58395.0,83,0.68,2,1
CUST063986,47,673,3492.0,18.5,16.1,2,3,8,42321.0,63,0.78,3,1
CUST063987,37,704,7552.0,36.0,32.9,0,1,13,130652.0,58,0.83,2,1
CUST063988,66,615,6163.0,54.5,49.9,1,2,3,37467.0,6,0.61,2,1
CUST063989,68,602,4321.0,28.3,25.9,2,4,5,67151.0,194,0.86,2,1
CUST063990,57,548,3239.0,3.4,48.1,1,5,11,14500.0,214,0.65,0,1
CUST063991,36,676,5097.0,13.9,45.8,2,3,9,31905.0,190,0.89,3,1
CUST063992,21,805,4581.0,14.2,55.5,2,4,10,83117.0,160,0.75,2,0
CUST063993,64,786,3273.0,47.1,81.9,1,3,9,30118.0,50,0.8,0,1
CUST063994,21,674,2026.0,47.1,44.7,0,1,4,17208.0,205,0.4,0,1
CUST063995,47,616,8646.0,18.7,61.8,2,4,10,76010.0,143,0.73,1,1
CUST063996,29,680,3993.0,53.6,35.8,0,1,5,69470.0,31,0.5,1,1
CUST063997,52,624,3638.0,40.4,92.7,1,2,14,72694.0,214,0.86,2,1
CUST063998,44,598,6296.0,39.4,40.2,0,0,4,24921.0,53,0.74,1,1
CUST063999,63,663,3717.0,35.9,9.2,0,3,9,40796.0,216,0.57,0,1
CUST064000,28,752,7088.0,33.9,86.2,1,6,10,95495.0,168,0.72,1,1
CUST064001,21,634,1917.0,10.6,30.9,1,4,12,17989.0,200,0.94,1,1
CUST064002,32,633,5150.0,29.4,23.7,2,5,7,73622.0,203,0.8,1,0
CUST064003,72,628,3527.0,67.4,52.7,0,2,9,23594.0,140,0.7,1,1
CUST064004,64,713,12316.0,17.9,41.1,0,1,7,194704.0,229,0.68,0,0
CUST064005,64,718,5681.0,52.4,66.3,1,4,6,66752.0,187,0.66,2,1
CUST064006,57,563,8853.0,32.7,32.9,2,3,7,70166.0,110,0.67,1,1
CUST064007,36,635,1671.0,21.5,67.2,0,2,6,26500.0,94,0.75,1,1
CUST064008,36,738,14268.0,17.7,46.6,0,3,14,268863.0,14,0.42,2,1
CUST064009,53,623,8893.0,57.5,54.3,0,2,8,72259.0,9,0.84,5,1
CUST064010,21,761,3374.0,50.6,19.4,0,1,10,62239.0,235,1.12,1,1
CUST064011,44,704,12993.0,13.7,83.6,3,4,2,146769.0,209,0.92,2,1
CUST064012,48,790,6250.0,25.3,31.7,0,0,6,28296.0,191,0.98,4,0
CUST064013,60,625,2311.0,5.3,37.8,1,1,1,29990.0,132,0.64,1,1
CUST064014,25,706,2013.0,28.7,80.1,0,1,9,15534.0,103,0.83,1,1
CUST064015,32,708,2832.0,15.7,64.0,1,1,2,27915.0,197,0.51,2,1
CUST064016,73,736,2164.0,44.1,23.1,0,2,6,17928.0,158,0.83,0,1
CUST064017,25,678,8917.0,7.0,72.4,1,1,3,158523.0,204,1.07,0,0
CUST064018,69,739,7965.0,18.2,63.2,2,2,11,51514.0,54,0.9,2,1
CUST064019,70,599,4976.0,30.9,31.8,2,3,14,72028.0,109,1.19,1,1
CUST064020,29,645,3218.0,38.0,52.9,1,2,4,60879.0,5,0.79,2,1
CUST064021,28,530,4625.0,38.4,40.4,1,1,11,72566.0,29,1.3,3,1
CUST064022,59,628,5011.0,17.1,41.8,1,2,4,53778.0,83,0.7,4,1
CUST064023,34,581,4603.0,35.3,72.3,0,1,12,12442.0,107,0.49,1,1
CUST064024,69,676,3141.0,21.9,39.5,2,2,13,36187.0,152,1.09,2,0
CUST064025,52,728,4029.0,59.8,31.9,1,2,1,34401.0,217,0.66,0,1
CUST064026,55,695,6307.0,65.9,53.4,1,3,6,24714.0,113,0.84,0,1
CUST064027,73,712,4733.0,30.9,85.8,0,0,8,81046.0,158,0.82,0,1
CUST064028,22,657,8073.0,15.9,38.8,0,0,5,80163.0,9,0.88,1,1
CUST064029,49,638,3557.0,17.5,63.2,0,0,13,20719.0,132,1.03,1,1
CUST064030,53,556,5072.0,38.7,31.0,0,1,2,96632.0,83,1.09,2,0
CUST064031,42,496,5733.0,26.3,62.4,3,4,3,49272.0,44,1.01,1,1
CUST064032,54,529,5122.0,7.9,56.2,1,1,4,48704.0,220,0.7,1,1
CUST064033,72,596,4894.0,34.1,35.4,2,5,9,22425.0,193,1.15,3,1
CUST064034,64,722,7531.0,10.3,66.7,0,0,3,100836.0,129,0.92,1,0
CUST064035,32,551,6285.0,20.9,43.2,3,3,3,26601.0,15,0.56,3,1
CUST064036,30,584,1794.0,19.9,65.0,3,4,4,24626.0,228,0.7,2,1
CUST064037,49,612,2545.0,14.4,76.5,1,2,6,40756.0,207,0.55,0,1
CUST064038,73,753,5541.0,37.6,71.0,1,1,8,85074.0,12,0.72,1,1
CUST064039,42,646,5874.0,1.7,30.1,1,3,14,31867.0,165,0.64,1,0
CUST064040,34,660,700.0,17.6,65.7,2,4,12,12876.0,122,0.92,2,1
CUST064041,54,682,4847.0,22.5,24.6,0,1,9,58291.0,108,0.58,1,0
CUST064042,73,761,9124.0,64.4,28.5,0,0,1,75415.0,35,0.88,2,0
CUST064043,34,656,1562.0,24.8,83.2,0,1,12,7526.0,173,0.67,1,0
CUST064044,28,508,23427.0,4.4,69.1,0,1,1,161677.0,10,0.83,1,1
CUST064045,71,660,12306.0,57.4,31.3,1,2,5,114839.0,224,0.56,4,1
CUST064046,60,765,5509.0,27.5,51.6,0,1,7,27626.0,226,0.94,1,0
CUST064047,69,701,2140.0,21.6,40.9,1,2,13,32204.0,14,0.46,2,1
CUST064048,59,667,2283.0,34.1,58.9,4,5,1,27822.0,166,0.62,3,1
CUST064049,35,678,6144.0,20.8,49.6,0,2,10,102538.0,55,0.72,2,1
CUST064050,37,503,5804.0,13.4,60.4,3,5,13,59863.0,153,0.46,0,1
CUST064051,46,491,4942.0,28.7,43.0,1,3,8,79828.0,218,0.19,1,1
CUST064052,71,721,18626.0,9.8,67.1,0,5,10,251807.0,19,0.4,1,1
CUST064053,62,752,2811.0,30.3,36.1,2,3,12,23719.0,207,0.83,0,0
CUST064054,71,599,4226.0,11.0,82.1,0,0,3,14366.0,195,0.66,0,1
CUST064055,35,665,8450.0,31.7,34.2,1,2,5,167698.0,58,0.73,1,1
CUST064056,37,699,12701.0,37.8,63.9,2,4,14,232860.0,217,0.64,2,1
CUST064057,31,782,4031.0,68.2,19.6,2,4,10,77278.0,129,1.01,0,1
CUST064058,53,643,5877.0,13.2,0.5,1,2,7,86946.0,96,0.7,3,1
CUST064059,56,709,11204.0,13.3,46.0,1,3,9,185612.0,28,0.9,4,1
CUST064060,28,809,6003.0,42.5,90.6,1,3,2,47091.0,131,1.07,1,0
CUST064061,72,627,3691.0,3.0,55.9,2,3,4,50359.0,119,0.83,1,1
CUST064062,73,655,4843.0,17.8,9.3,2,3,1,19276.0,211,0.53,0,1
CUST064063,47,561,8713.0,49.8,19.3,0,0,12,126451.0,20,0.87,1,1
CUST064064,51,565,3109.0,30.8,50.9,0,1,7,54597.0,42,0.71,0,1
CUST064065,42,720,3928.0,51.8,58.7,0,1,11,30712.0,3,0.82,0,1
CUST064066,64,745,7014.0,29.2,64.1,1,1,14,135068.0,117,0.81,0,1
CUST064067,21,743,5133.0,2.4,65.6,0,1,11,82883.0,52,0.52,2,0
CUST064068,32,567,4061.0,30.9,9.2,0,3,4,29268.0,154,0.96,3,1
CUST064069,36,633,5835.0,36.2,72.7,0,1,4,12648.0,55,0.86,0,1
CUST064070,22,688,7271.0,20.3,65.3,0,3,2,108105.0,31,0.8,2,1
CUST064071,41,467,3500.0,21.3,47.1,0,2,9,21851.0,222,0.69,2,1
CUST064072,56,686,6285.0,6.9,41.6,1,3,13,28070.0,78,0.56,1,1
CUST064073,32,800,3497.0,9.4,39.7,0,1,7,44360.0,20,0.97,2,1
CUST064074,22,740,1326.0,36.1,64.0,0,1,9,23727.0,20,0.82,2,1
CUST064075,39,457,5489.0,26.6,61.6,1,1,2,56258.0,13,0.53,1,1
CUST064076,73,681,3419.0,52.6,88.0,0,3,13,19164.0,89,0.59,2,1
CUST064077,47,667,4535.0,19.5,55.7,0,4,7,56390.0,96,1.14,3,1
CUST064078,43,671,4083.0,11.9,2.4,2,2,11,12417.0,40,1.07,1,0
CUST064079,22,658,8859.0,35.8,78.4,1,2,6,70896.0,63,1.33,2,1
CUST064080,55,623,9923.0,19.0,39.5,1,2,9,198122.0,68,0.65,1,1
CUST064081,66,463,2090.0,19.0,64.6,0,2,12,24329.0,212,1.22,1,0
CUST064082,45,674,8540.0,21.0,61.9,0,3,11,101675.0,210,0.87,0,1
CUST064083,24,700,3884.0,19.6,52.0,0,0,2,10520.0,149,0.79,3,1
CUST064084,66,605,4445.0,24.5,67.5,3,5,1,32419.0,154,0.83,1,1
CUST064085,48,750,10220.0,12.3,41.2,0,1,3,127909.0,154,0.51,1,1
CUST064086,52,518,5249.0,54.4,47.8,0,1,14,37837.0,150,0.71,0,1
CUST064087,39,511,3777.0,8.1,49.0,1,1,8,72578.0,148,0.94,1,1
CUST064088,38,656,3963.0,60.5,14.4,0,6,6,59161.0,235,0.85,4,1
CUST064089,43,595,4308.0,28.3,44.8,1,2,9,28198.0,82,0.61,1,1
CUST064090,22,727,8861.0,27.5,39.1,0,0,2,38433.0,194,0.88,1,0
CUST064091,30,615,3348.0,42.6,96.3,2,2,5,58499.0,17,0.73,2,1
CUST064092,49,758,3832.0,18.5,41.9,0,3,4,69798.0,183,0.52,1,0
CUST064093,65,592,3309.0,14.9,54.2,0,1,2,22859.0,162,0.71,2,1
CUST064094,33,661,2658.0,35.3,41.7,0,0,14,24498.0,13,0.56,0,1
CUST064095,34,491,5056.0,7.0,18.4,1,2,4,38107.0,26,0.71,0,1
CUST064096,31,645,7292.0,11.2,73.4,0,1,3,61114.0,147,0.94,2,1
CUST064097,47,655,6738.0,34.2,10.4,2,3,5,28331.0,92,1.14,1,0
CUST064098,36,746,8475.0,6.3,52.4,2,4,2,98900.0,75,0.49,0,1
CUST064099,59,529,3433.0,4.9,52.7,1,1,13,35755.0,64,0.64,2,0
CUST064100,53,627,4524.0,29.4,7.0,0,2,4,20574.0,103,0.65,3,1
CUST064101,58,766,13022.0,33.6,82.8,1,1,3,62154.0,227,0.85,0,0
CUST064102,22,776,3082.0,3.1,63.0,0,3,13,12491.0,180,0.95,1,0
CUST064103,23,583,4122.0,24.8,46.1,0,3,13,33090.0,94,0.71,2,1
CUST064104,56,595,2339.0,47.0,63.1,1,1,14,32429.0,139,0.83,2,1
CUST064105,38,514,5843.0,28.8,62.1,2,3,5,100678.0,64,0.83,0,1
CUST064106,60,480,5894.0,27.8,73.8,1,3,11,77040.0,108,0.49,2,1
CUST064107,59,618,3557.0,8.4,14.7,1,1,6,49561.0,85,0.87,1,1
CUST064108,64,598,10272.0,20.3,73.8,0,3,8,112609.0,9,0.46,3,1
CUST064109,36,814,4273.0,46.2,51.2,0,2,2,29658.0,121,0.72,2,0
CUST064110,29,677,14989.0,23.1,86.8,0,1,9,226592.0,133,1.01,0,1
CUST064111,42,633,6506.0,18.0,75.2,0,0,10,127710.0,187,0.64,1,1
CUST064112,31,702,11447.0,19.5,38.1,1,1,6,94304.0,190,0.45,2,1
CUST064113,36,732,5448.0,9.1,48.6,0,2,2,104523.0,71,0.62,1,1
CUST064114,42,747,2344.0,28.4,48.5,0,2,11,37351.0,33,0.7,0,1
CUST064115,28,670,4283.0,26.7,95.4,0,1,2,23884.0,132,0.85,4,1
CUST064116,27,648,12412.0,10.0,80.4,0,0,11,110298.0,189,0.64,1,1
CUST064117,21,662,3315.0,38.5,79.3,0,1,8,38623.0,158,0.62,1,1
CUST064118,55,645,6295.0,23.4,19.3,1,3,14,33809.0,175,0.6,3,1
CUST064119,66,607,4490.0,11.6,93.8,1,1,8,13692.0,192,0.53,2,1
CUST064120,69,733,9986.0,3.6,60.6,2,3,8,39219.0,51,0.78,0,1
CUST064121,31,634,4942.0,54.7,67.0,1,4,10,55296.0,170,0.41,1,1
